Formulation_ID,Formulation_Name,formulation_code,physical_form,product_category,concentration_type,type_confidence,type_evidence_basis,signal_word,ghs_hazard_classes,acute_toxicity_route,environmental_hazard,h_codes,hazard_level_score,hazard_confidence,hazard_evidence_basis,use_class,target_pest_organism,target_crop_site,application_method,use_pattern,use_confidence,use_evidence_basis,epa_reg_number,regulatory_jurisdiction,registration_status,active_ingredient_declared,reach_registered,label_type,regulatory_confidence,regulatory_evidence_basis,active_pct_total,inert_pct_total,primary_active_ingredient,ingredient_count_class,concentration_class,pct_data_quality,formulation_complexity_score,ingredient_profile_confidence,profile_evidence_basis
MIX433,Scala brand SC Pyrimenthanil,SC,suspension,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,"['fungi', 'blight']",,spray,preventive,HIGH,ingredient_inference,,EU_REACH,unknown,False,True,sds_full,MEDIUM,reach_text,,,Pyrimethanil,ternary,unknown,none,3.0,LOW,name_inference
MIX434,Scimitar GR Insecticide,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,CAUTION,[],['inhalation'],unknown,[],1.0,MEDIUM,sds_section2,agricultural/insecticide,"['beetles', 'caterpillars', 'aphids']",,spray,contact,HIGH,product_name,100-1078,US_EPA,registered_active,True,False,sds_full,HIGH,epa_reg_found,9.7,4.5,Lambda-Cyhalothrin,multi_4_6,medium,partial,4.0,MEDIUM,workbook_pct
MIX435,Scorpion Insecticide,RTU,liquid,pesticide/insecticide,ready-to-use,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,public_health/insect_repellent,"['mosquitoes', 'flies', 'cockroaches']",['residential'],spray,contact,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_full,LOW,source_filename,,,Prallethrin,multi_4_6,unknown,none,4.0,LOW,name_inference
MIX436,Shield Herbicide,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,WARNING,"['aquatic_chronic_1', 'carcinogenicity_1B', 'stot_repeated_1']",['none_identified'],aquatic_acute_and_chronic,"['H410', 'H350', 'H372', 'H400']",4.0,HIGH,sds_section2,agricultural/herbicide,"['broadleaf', 'weeds']",,spray,post_emergent,HIGH,product_name,,EU_REACH,unknown,False,False,sds_full,MEDIUM,reach_text,,,Clopyralid-olamine,binary,unknown,none,2.0,LOW,name_inference
MIX437,Secure Fungicide,SC,suspension,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,"['fungi', 'blight']",,spray,preventive,HIGH,product_name,,UNKNOWN,unknown,True,False,sds_full,LOW,source_filename,40.0,8.0,Fluazinam,ternary,high,partial,3.0,MEDIUM,source_text
MIX438,Shooter Insecticide,RTU,liquid,pesticide/insecticide,ready-to-use,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,public_health/insect_repellent,['insects'],['residential'],spray,contact,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_partial,LOW,source_filename,,35.0,,single,unknown,partial,1.0,LOW,workbook_pct
MIX439,Secure Dry Insecticide,RTU,liquid,pesticide/insecticide,ready-to-use,MEDIUM,pattern_inferred,CAUTION,['eye_irritation_2'],['none_identified'],none,[],1.0,MEDIUM,sds_section2,public_health/insect_repellent,"['mosquitoes', 'ticks']",,topical,contact,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,sds_partial,LOW,source_filename,10.0,51.5,DEET,multi_4_6,medium,exact,4.0,HIGH,workbook_pct
MIX44,Amitraz(98%),EC,unknown,pesticide/insecticide,concentrate,HIGH,evidence_snippet,DANGER,"['acute_toxicity_oral_4', 'skin_irritation_2', 'skin_sensitization_1', 'germ_cell_mutagenicity_2', 'carcinogenicity_1B', 'stot_single_3', 'stot_repeated_1', 'aquatic_acute_1', 'aquatic_chronic_1']","['oral', 'inhalation']",aquatic_acute_and_chronic,"['H302', 'H315', 'H317', 'H340', 'H350', 'H335', 'H373', 'H400', 'H410']",5.0,HIGH,sds_section2,study/skin_irritation,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,True,sds_full,MEDIUM,reach_text,98.0,2.0,Amitraz,single,very_high,exact,1.0,HIGH,workbook_pct
MIX440,Sedaxane,FS,liquid,pesticide/fungicide,concentrate,MEDIUM,evidence_snippet,WARNING,"['eye_irritation_2', 'carcinogenicity_2', 'stot_single_2']",['inhalation'],none,[],3.0,MEDIUM,sds_section2,agricultural/seed_treatment,['fungi'],,seed_treatment,systemic,HIGH,ingredient_inference,100-1527,US_EPA,registered_active,True,False,sds_full,HIGH,epa_reg_found,,,Sedaxane,unknown,unknown,none,0.0,LOW,name_inference
MIX441,Sedaxane 50FS A16148C,FS,liquid,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,['fungi'],,seed_treatment,systemic,HIGH,ingredient_inference,,UNKNOWN,not_registered,False,False,product_page,LOW,source_filename,,,Sedaxane,single,unknown,none,1.0,LOW,name_inference
MIX442,Sigma Ecol HS Antifouling Paint,UNKNOWN,liquid,industrial_chemical,ready-to-use,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,industrial/chemical,"['algae', 'fouling organisms']",['marine surfaces'],topical,preventive,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_full,LOW,source_filename,68.3,31.7,dicopper oxide,multi_7p,medium,approximate,5.0,HIGH,workbook_pct
MIX443,Senator 600 FS,FS,liquid,pesticide/insecticide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/seed_treatment,['insects'],,seed_treatment,systemic,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,sds_partial,LOW,source_filename,,,Imidacloprid,binary,unknown,none,2.0,LOW,name_inference
MIX444,Silent,UNKNOWN,unknown,industrial_chemical,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,industrial/chemical,,,unknown,unknown,MEDIUM,ingredient_inference,,UNKNOWN,unknown,,False,unknown,LOW,no_basis,99.0,1.0,Silane,single,very_high,approximate,1.0,HIGH,source_text
MIX445,Sharda Glyphosate,SL,liquid,pesticide/herbicide,concentrate,HIGH,sec_formulation_code_explicit,WARNING,"['aquatic_chronic_2', 'skin_corrosion_1B', 'eye_damage_1', 'metal_corrosion_1', 'acute_toxicity_dermal_4']",['dermal'],aquatic_chronic,"['H411', 'H314', 'H318', 'H290', 'H312']",3.0,HIGH,sec_structured_data_and_snippet,agricultural/herbicide,['weeds'],,spray,systemic,HIGH,ingredient_inference,,EU_REACH,not_registered,True,True,sds_full,HIGH,reach_text,43.0,57.0,"isopropylamine salt (EC no) -8 Poly(oxy-1,2-ethanediyl),.alpha.-phosphono-.omega.-",binary,high,approximate,2.0,MEDIUM,workbook_pct
MIX446,Smacker Bait,UNKNOWN,unknown,pesticide/rodenticide,unknown,LOW,name_only,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,,,bait,unknown,MEDIUM,product_name,,UNKNOWN,unknown,,,unknown,LOW,no_basis,,,,unknown,unknown,inconsistent,1.0,LOW,no_basis
MIX447,S-Metolachlor & Mesotrione,UNKNOWN,unknown,pesticide/herbicide,unknown,MEDIUM,name_inferred,WARNING,"['skin_sensitization_1', 'aquatic_acute_1', 'aquatic_chronic_1']",['none_identified'],aquatic_acute_and_chronic,"['H317', 'H400', 'H410']",3.0,HIGH,sec_structured_data,agricultural/herbicide,"['weeds', 'grasses']","['corn', 'soybean']",spray,pre_emergent,HIGH,ingredient_inference,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,reach_text,,,S-Metolachlor,binary,unknown,none,2.0,MEDIUM,name_inference
MIX448,Sharpen powered by Kixor Herbicide,WG,powder,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,DANGER,"['eye_damage_1', 'eye_irritation_2A', 'aquatic_acute_3', 'aquatic_chronic_3', 'acute_toxicity_oral_4', 'acute_toxicity_inhalation_4', 'acute_toxicity_dermal_5', 'stot_single_3']","['oral', 'inhalation', 'dermal']",aquatic_chronic,"['H319', 'H402', 'H412', 'H318', 'H313', 'H335']",4.0,HIGH,snippet_keywords,agricultural/herbicide,"['weeds', 'broadleaf']",,spray,post_emergent,HIGH,product_name,,UNKNOWN,unknown,False,False,sds_full,MEDIUM,source_filename,98.0,2.0,Saflufenacil,ternary,very_high,exact,3.0,HIGH,workbook_pct
MIX449,Shelter Island Plus,UNKNOWN,liquid,industrial_chemical,ready-to-use,MEDIUM,evidence_snippet,DANGER,"['flammable_liquid_3', 'acute_toxicity_oral_4', 'aspiration_hazard_1', 'aquatic_chronic_1', 'aquatic_acute_1', 'skin_sensitization_1', 'carcinogenicity_1A']",['oral'],aquatic_acute_and_chronic,"['H226', 'H302', 'H304', 'H410', 'H400', 'H317', 'H350']",5.0,HIGH,sec_structured_data,wood_preservation,"['fungi', 'algae']",,topical,preventive,HIGH,ingredient_inference,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,31.5,68.5,High Flash Naphtha,multi_4_6,medium,approximate,4.0,MEDIUM,workbook_pct
MIX45,Banner Dry MAXX,UNKNOWN,powder,pesticide/fungicide,concentrate,MEDIUM,name_inferred,DANGER,"['skin_irritation_3', 'eye_irritation_2', 'skin_sensitization_1', 'aquatic_acute_2', 'aquatic_chronic_2']",['none_identified'],aquatic_chronic,"['H316', 'H319', 'H317', 'H411']",2.0,HIGH,sec_structured_data,agricultural/fungicide,['fungi'],"['turf', 'ornamental']",spray,systemic,HIGH,product_name,,UNKNOWN,not_registered,False,False,product_page,MEDIUM,source_filename,,,Propiconazole,binary,unknown,none,2.0,MEDIUM,source_text
MIX450,SP1037,UNKNOWN,unknown,research_compound,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,no_basis,,,,unknown,unknown,none,1.0,LOW,no_basis
MIX451,SP5411,UNKNOWN,unknown,research_compound,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,chemblink_sigma,HIGH,source_filename,,,Enniatin B,single,unknown,none,1.0,MEDIUM,workbook_pct
MIX452,Synguard Multi G,UNKNOWN,liquid,industrial_chemical,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,industrial/chemical,,,spray,unknown,MEDIUM,ingredient_inference,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,36.0,64.0,Diphenylmethanediisocyanate,ternary,medium,exact,3.0,HIGH,workbook_pct
MIX453,Spirodiclofen,UNKNOWN,unknown,pesticide/insecticide,unknown,MEDIUM,name_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,"['mites', 'aphids']",,spray,contact,HIGH,ingredient_inference,,UNKNOWN,unknown,,,unknown,LOW,no_basis,,,Spirodiclofen,single,unknown,none,1.0,HIGH,name_inference
MIX454,Spirotetramet,UNKNOWN,unknown,pesticide/insecticide,unknown,MEDIUM,name_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,"['aphids', 'whiteflies']",,spray,systemic,HIGH,ingredient_inference,,EU_REACH,not_registered,False,False,sds_full,MEDIUM,reach_text,,,spirotetramat,binary,unknown,none,2.0,MEDIUM,name_inference
MIX455,Tandem CS,CS,suspension,pesticide/herbicide,concentrate,HIGH,name_formulation_code_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,agricultural/herbicide,"['weeds', 'broadleaf']",,spray,post_emergent,HIGH,ingredient_inference,,UNKNOWN,not_registered,True,False,sds_full,MEDIUM,source_filename,,,MCPB sodium salt,binary,unknown,none,2.0,MEDIUM,workbook_pct
MIX456,Spiroxamine (Bay KWG 4168 300CS) (30.0-31.3),CS,suspension,pesticide/fungicide,concentrate,HIGH,sec_formulation_code_explicit,CAUTION,['acute_toxicity_oral_4'],['oral'],none,[],2.0,MEDIUM,snippet_keywords,study/acute_dermal,,,unknown,unknown,HIGH,source_filename,264-804,US_EPA,registered_active,True,False,epa_label,HIGH,epa_reg_found,30.65,69.35,Spiroxamine,single,medium,approximate,1.0,MEDIUM,name_inference
MIX457,TC 218,UNKNOWN,powder,industrial_chemical,unknown,LOW,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,True,sds_full,HIGH,reach_text,95.0,5.0,Direct blue,binary,very_high,exact,2.0,HIGH,workbook_pct
MIX458,Spiroxamine (KWG 4168),UNKNOWN,unknown,pesticide/fungicide,unknown,MEDIUM,name_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,agricultural/fungicide,"['fungi', 'powdery mildew']","['wheat', 'barley']",spray,systemic,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,False,False,chemblink_sigma,HIGH,source_filename,98.0,2.0,spiroxamine,single,very_high,approximate,1.0,HIGH,source_text
MIX459,TC 240,UNKNOWN,liquid,industrial_chemical,ready-to-use,MEDIUM,evidence_snippet,DANGER,"['flammable_gas_1', 'pressurized_gas', 'aspiration_hazard_1', 'stot_single_3', 'eye_irritation_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['none_identified'],aquatic_acute_and_chronic,"['H222', 'H229', 'H315', 'H319', 'H336', 'H410', 'H220', 'H280', 'H304']",4.0,HIGH,sec_structured_data,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,True,sds_full,HIGH,reach_text,61.0,39.0,"Hydrocarbons, C3-4",multi_4_6,medium,approximate,4.0,MEDIUM,workbook_pct
MIX46,Amore DF,UNKNOWN,liquid,consumer_product,ready-to-use,MEDIUM,evidence_snippet,DANGER,"['skin_irritation_3', 'eye_irritation_2', 'skin_sensitization_1', 'aquatic_chronic_2']",['none_identified'],aquatic_chronic,"['H316', 'H319', 'H317', 'H411']",2.0,HIGH,sec_structured_data,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,16.1,83.9,2-benzopyran,multi_7p,medium,approximate,5.0,MEDIUM,workbook_pct
MIX460,Splat-Mat ME,UNKNOWN,liquid,industrial_chemical,ready-to-use,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,industrial/chemical,,,spray,unknown,LOW,no_basis,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,98.0,2.0,DIPROPYLENE GLYCOL METHYL ETHER ACETATE,multi_7p,high,approximate,5.0,MEDIUM,workbook_pct
MIX461,TC 246,UNKNOWN,liquid,pesticide/other,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],aquatic_chronic,[],1.0,LOW,snippet_keywords,agricultural/other,,['cotton'],spray,systemic,MEDIUM,ingredient_inference,,UNKNOWN,not_registered,True,False,sds_full,MEDIUM,source_filename,23.5,76.5,Mepiquat Chloride,binary,medium,exact,2.0,HIGH,workbook_pct
MIX462,Sporgard WB,UNKNOWN,liquid,wood_preservative,concentrate,MEDIUM,name_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,"['fungi', 'mold', 'mildew']",,spray,preventive,HIGH,product_name,,RESEARCH_ONLY,not_registered,False,False,unknown,HIGH,source_filename,,,,multi_4_6,unknown,inconsistent,4.0,LOW,no_basis
MIX463,TC 249,UNKNOWN,unknown,research_compound,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,,,,single,unknown,none,1.0,LOW,no_basis
MIX464,TC 281,UNKNOWN,liquid,industrial_chemical,unknown,LOW,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/skin_irritation_human,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,unknown,,,unknown,LOW,no_basis,,,2-Amino-2-methyl-1-propanol,single,unknown,none,1.0,MEDIUM,workbook_pct
MIX465,TC-317,UNKNOWN,powder,industrial_chemical,concentrate,MEDIUM,pattern_inferred,DANGER,[],['none_identified'],unknown,[],1.0,LOW,snippet_keywords,industrial/chemical,,,unknown,unknown,MEDIUM,ingredient_inference,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,96.0,4.0,"Silica, amorphous",multi_4_6,very_high,exact,4.0,HIGH,workbook_pct
MIX466,Starane NXT Herbicide,EC,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,"['weeds', 'broadleaf']","['wheat', 'barley']",spray,post_emergent,HIGH,product_name,,UNKNOWN,unknown,,,unknown,LOW,no_basis,49.22,50.78,Fluoroxypyr-meptyl,multi_4_6,high,approximate,4.0,HIGH,workbook_pct
MIX467,TC-320,UNKNOWN,liquid,industrial_chemical,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,industrial/chemical,,,unknown,unknown,MEDIUM,source_text,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,source_filename,7.5,92.5,Zinc alkyl dithiophosphate,single,low,approximate,1.0,MEDIUM,source_text
MIX468,"Storicide II Grain, Bin and Warehouse Insecticide",UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,"['grain insects', 'bin pests', 'warehouse pests']","['grain storage', 'bins', 'warehouses']",spray,residual,HIGH,product_name,,US_EPA,unknown,False,False,sds_full,MEDIUM,sds_section3_structure,1.0,99.0,Chlorpyrifos-methyl,multi_7p,ultra_low,partial,5.0,MEDIUM,workbook_pct
MIX469,Tebuconazole 45 WP,WP,powder,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,"['fungi', 'fungal diseases']",,spray,systemic,HIGH,ingredient_inference,,UNKNOWN,unknown,False,False,sds_partial,LOW,source_filename,1.0,99.0,Tebuconazole,single,ultra_low,partial,1.0,MEDIUM,workbook_pct
MIX47,BAS 320 I Pro Fire Ant Bait,UNKNOWN,granule,pesticide/insecticide,ready-to-use,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,['fire ants'],"['residential', 'commercial']",bait,contact,HIGH,product_name,,US_EPA,unknown,False,False,sds_full,MEDIUM,sds_section2_ingredients,,,hydramethylnon,single,unknown,none,1.0,LOW,name_inference
MIX470,Strada XT,UNKNOWN,powder,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,['broadleaf weeds'],,spray,systemic,MEDIUM,ingredient_inference,,US_EPA,unknown,False,False,sds_full,MEDIUM,sds_section3_structure,50.0,50.0,"Benzamide, 2-[[[[[(4,6-dimethoxy-2",multi_4_6,high,exact,4.0,HIGH,workbook_pct
MIX471,Tebuconazole Fungicide(97.4%),UNKNOWN,unknown,pesticide/fungicide,concentrate,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,"['fungi', 'fungal diseases']",,unknown,systemic,HIGH,ingredient_inference,,UNKNOWN,unknown,,,unknown,LOW,no_basis,16.0,84.0,Tebuconazole,single,medium,partial,1.0,MEDIUM,workbook_pct
MIX472,Tebuject 16,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,CAUTION,[],['none_identified'],unknown,[],1.0,MEDIUM,snippet_keywords,agricultural/fungicide,"['fungi', 'fungal diseases']",,unknown,systemic,HIGH,ingredient_inference,,US_EPA,unknown,True,False,sds_partial,MEDIUM,active_ingredient_section,16.0,84.0,Tebuconazole Technical,binary,medium,partial,2.0,MEDIUM,workbook_pct
MIX473,Techfilter,UNKNOWN,liquid,industrial_chemical,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,industrial/cleaning,,,unknown,unknown,MEDIUM,ingredient_inference,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,industrial_chemical_sds,20.0,80.0,Glycolic Acid,single,medium,approximate,1.0,MEDIUM,workbook_pct
MIX474,Tempo 0.1 Granular Insecticide,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,CAUTION,[],['none_identified'],unknown,[],1.0,HIGH,sds_section2,agricultural/insecticide,"['insects', 'pests']",,spray,contact,HIGH,product_name,,US_EPA,unknown,True,False,sds_full,MEDIUM,hazardous_ingredients_section,1.0,99.0,cyfluthrin,single,ultra_low,partial,1.0,MEDIUM,workbook_pct
MIX475,Terbuthylazine,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/herbicide,['weeds'],,unknown,systemic,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,,,product_page,HIGH,sigma_aldrich_research,,,Terbuthylazine,unknown,unknown,none,0.0,LOW,name_inference
MIX476,Stratego 731 Fungicide,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/fungicide,"['fungi', 'fungal diseases']",,spray,systemic,HIGH,product_name,,US_EPA,unknown,False,False,epa_label,MEDIUM,agrian_source,2.0,98.0,Trifloxystrobin,ternary,ultra_low,partial,3.0,MEDIUM,workbook_pct
MIX477,Termidor Dry Termiticide,UNKNOWN,powder,pesticide/insecticide,ready-to-use,MEDIUM,name_explicit,DANGER,"['acute_toxicity_inhalation_2', 'acute_toxicity_oral_3', 'acute_toxicity_dermal_3', 'stot_repeated_1', 'aquatic_acute_1', 'aquatic_chronic_1']","['oral', 'dermal', 'inhalation']",both,[],5.0,HIGH,snippet_keywords,agricultural/insecticide,['termites'],"['soil', 'structures']",drench,residual,HIGH,product_name,,MULTI,unknown,False,False,sds_full,MEDIUM,aus_sds_structure,0.5,99.5,Fipronil,single,ultra_low,exact,1.0,HIGH,workbook_pct
MIX478,Tetrasan 5 WDG,WDG,granule,pesticide/insecticide,concentrate,HIGH,name_explicit,WARNING,"['skin_irritation_2', 'eye_irritation_2', 'respiratory_sensitization']",['inhalation'],none,"['H315', 'H290', 'H303', 'H316', 'H320', 'H335']",3.0,HIGH,sds_section2,agricultural/insecticide,['mites'],,spray,contact,MEDIUM,ingredient_inference,,US_EPA,unknown,False,False,sds_full,HIGH,section1_manufacturer_valent,,,Etoxazole,ternary,unknown,none,3.0,LOW,name_inference
MIX479,Sumione,UNKNOWN,unknown,unknown,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,unknown,,,unknown,unknown,LOW,no_basis,,UNKNOWN,unknown,,,unknown,LOW,educational_article,,,,binary,unknown,partial,2.0,LOW,no_basis
MIX48,Metaflumizone(88.7%),UNKNOWN,unknown,pesticide/insecticide,concentrate,LOW,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,agricultural/insecticide,['insects'],,unknown,contact,HIGH,ingredient_inference,,RESEARCH_ONLY,not_registered,False,False,product_page,HIGH,medchemexpress_research,,,Metaflumizone,single,unknown,none,1.0,LOW,name_inference
MIX480,The Andersons 3-Way Snowmold,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,NONE,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,agricultural/fungicide,['snow mold'],['turf'],spray,preventive,HIGH,product_name,,UNKNOWN,not_registered,False,False,sds_full,MEDIUM,fertilizer_sds,,,Ammonium Polyphosphate Solution,ternary,unknown,none,3.0,LOW,name_inference
