Formulation_ID,group_key,y_eye__L0_raw,y_eye__L1_canon,y_eye__L1_fixed,y_eye_cat__UN_GHS,y_eye_bin__UN_GHS,y_eye_usable__UN_GHS,y_eye_cat__EU_CLP,y_eye_bin__EU_CLP,y_eye_usable__EU_CLP,y_eye_cat__K_REACH,y_eye_bin__K_REACH,y_eye_usable__K_REACH,y_eye_cat__US_OSHA,y_eye_bin__US_OSHA,y_eye_usable__US_OSHA,y_skin__L0_raw,y_skin__L1_canon,y_skin__L1_fixed,y_skin_cat__UN_GHS,y_skin_bin__UN_GHS,y_skin_usable__UN_GHS,y_skin_cat__EU_CLP,y_skin_bin__EU_CLP,y_skin_usable__EU_CLP,y_skin_cat__K_REACH,y_skin_bin__K_REACH,y_skin_usable__K_REACH,y_skin_cat__US_OSHA,y_skin_bin__US_OSHA,y_skin_usable__US_OSHA,y_sens__L0_raw,y_sens__L1_canon,y_sens__L1_fixed,y_sens_cat__UN_GHS,y_sens_bin__UN_GHS,y_sens_usable__UN_GHS,y_sens_cat__EU_CLP,y_sens_bin__EU_CLP,y_sens_usable__EU_CLP,y_sens_cat__K_REACH,y_sens_bin__K_REACH,y_sens_usable__K_REACH,y_sens_cat__US_OSHA,y_sens_bin__US_OSHA,y_sens_usable__US_OSHA
MIX354,181274-15-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX355,138261-41-3,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX356,57-50-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX357,141112-29-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX358,149877-41-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX359,330-54-1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX36,243973-20-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1A,1A,0,1A,1,1,1A,1,1,1A,1,1,1A,1,1
MIX360,2634-33-5,,,0,,,0,,,0,,,0,,,0,2A,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX361,52-51-7,,,0,,,0,,,0,,,0,,,0,2A,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX362,57-55-6,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX363,1071-83-6,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX364,127277-53-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX365,7783-20-2,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX366,60207-90-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX367,60207-90-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX368,210880-92-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX369,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX37,81406-37-3,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX370,107534-96-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX371,51-03-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX372,365400-11-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX373,179101-81-6,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX374,7786-80-3,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX375,131860-33-8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX376,1897-45-6,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX377,124495-18-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX378,5131-66-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2A,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX379,72490-01-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX38,834-12-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX380,114-26-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX381,56-81-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX382,22248-79-9,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX383,272451-65-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX384,33089-61-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX385,153719-23-4,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX386,138261-41-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX387,81335-77-5,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX388,1310-73-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX389,101200-48-0,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX39,131860-33-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX390,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX391,7704-34-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX392,12069-69-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX393,1928-43-4,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX394,107534-96-3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX395,107534-96-3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX396,64742-47-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX397,53112-28-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX398,210880-92-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX399,210880-92-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX4,104206-82-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX40,129909-90-6,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX400,52-51-7,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX401,494793-67-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX402,219714-96-2,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX403,138261-41-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX404,494793-67-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX405,138261-41-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX406,16752-77-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX407,178928-70-6,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX408,111991-09-4,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX409,107534-96-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX41,111-30-8,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX410,79277-27-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX411,183675-82-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX412,36734-19-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX413,183675-82-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX414,94-75-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX415,141517-21-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX416,7704-34-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX417,188489-07-8,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX418,52645-53-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX419,7704-34-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX42,566191-89-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX420,135397-30-7,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX421,7704-34-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX422,117428-22-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX423,14808-60-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX424,80844-07-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX425,97-99-4,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX426,56-81-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX427,138261-41-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX428,153719-23-4,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX429,330-54-1,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX43,33089-61-1,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX430,137-26-8,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX431,30560-19-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX432,21087-64-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX433,53112-28-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2A,2,1,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX434,91465-08-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX435,23031-36-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX436,57754-85-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX437,79622-59-6,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0
MIX438,68476-86-8,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX439,64-17-5,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX44,33089-61-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX440,874967-67-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX441,874967-67-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX442,1317-39-1,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX443,56-81-5,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX444,66230-04-4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
MIX445,38641-94-0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
MIX446,138261-41-3,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX447,87392-12-9,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX448,372137-35-4,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX449,1330-20-7,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX45,97-99-4,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MIX450,2008-39-1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX451,56425-91-3,,,0,,,0,,,0,,,0,,,0,2B,2,1,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
MIX452,9016-87-9,,,0,,,0,,,0,,,0,,,0,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
MIX453,148477-71-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,판별불가(EPA IV ↔ Cat3/무범주 경계),,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
